credit_policy,purpose,int_rate,installment,log_annual_inc,dti,fico,days_with_cr_line,revol_bal,revol_util,inq_last_6mths,delinq_2yrs,pub_rec
0,all_other,0.1568,210.01,11.40756495,8.28,667,3719.958333,13841,44.9,5,1,0
0,major_purchase,0.1347,118.73,9.61580548,17.28,727,930,0,0,0,0,0
0,all_other,0.1632,335.48,11.08220409,9.43,712,1919.958333,7081,39.1,8,0,0
0,debt_consolidation,0.1663,287.31,10.91501573,22.71,667,6071,16194,84.8,5,0,0
0,credit_card,0.1221,239.87,10.27505111,15.77,722,5370,15557,24.5,4,0,0
0,small_business,0.1347,376.55,10.96819829,21.27,737,8069.958333,37589,72,7,0,0
0,all_other,0.1663,336.97,11.12732181,9.25,682,839.9583333,3050,24.2,3,0,0
0,major_purchase,0.16,175.79,11.51292546,22.22,672,4769.958333,37335,55.7,6,0,0
0,debt_consolidation,0.1505,291.41,11.22524339,7.12,687,2010,7,0.2,5,0,0
0,credit_card,0.1411,82.15,10.858999,11.28,677,1559.958333,7718,65.4,4,0,0
0,credit_card,0.1537,522.7,11.35035948,4.04,702,9180.958333,12415,47.6,7,0,0
0,educational,0.1663,177.35,9.852194258,17.68,662,2639.958333,679,18.9,6,0,0
0,major_purchase,0.2011,91.19,9.305650552,3.16,667,570,242,9.7,6,0,0
0,all_other,0.1726,35.79,9.903487553,3,682,570,1131,49.2,0,0,0
0,all_other,0.1758,170.73,9.61580548,11.68,707,1650,0,0,9,0,0
0,debt_consolidation,0.179,541.5,11.46163217,0.8,687,779.9583333,3118,52,3,0,0
0,all_other,0.1568,280.02,11.39639165,12.08,677,7170,22187,45.5,6,0,0
0,debt_consolidation,0.1442,85.96,9.852194258,24,672,2520,5475,48.8,4,0,0
0,debt_consolidation,0.179,541.5,11.14186178,17.17,702,5129.958333,608,5.7,8,0,0
0,debt_consolidation,0.1411,171.15,10.03120068,22.76,717,1080,362,8.4,2,0,0
0,all_other,0.1221,799.56,12.20609265,17.97,722,6720,351453,95.1,0,0,0
0,home_improvement,0.1284,201.71,11.35040654,12.16,707,3600,24364,63.8,4,0,0
0,debt_consolidation,0.1505,503.03,10.07693653,5.75,697,2820,3695,46.2,6,0,1
0,all_other,0.1568,350.02,11.87756858,1.26,692,4956,11105,43.5,7,2,0
0,all_other,0.1379,340.76,11.13453063,13.82,707,14550,56903,54.2,5,1,0
0,debt_consolidation,0.1347,576.69,10.96280446,22.32,717,3359.958333,4583,73.9,5,0,0
0,small_business,0.2011,65.14,9.903487553,2.4,667,540,806,17.1,5,0,0
0,all_other,0.1411,85.58,10.25765937,7.37,732,779.9583333,0,0,0,0,0
0,all_other,0.1474,207.23,10.2646524,1.34,707,902,1185,19.4,1,0,0
0,educational,0.1947,184.49,9.210340372,0,682,541,0,0,0,0,0
0,all_other,0.1726,53.68,9.586582621,5.27,687,2309.958333,2308,69.9,8,0,0
0,small_business,0.1253,240.96,10.81977828,0.6,717,5010,1306,14.4,5,0,0
0,small_business,0.1916,293.9,10.57704408,13.19,677,869.9583333,634,42.3,3,0,0
0,all_other,0.1632,670.96,10.6359516,17.16,692,1680,10022,24.7,6,0,0
0,small_business,0.1284,504.27,11.40756495,4.29,727,6000,19601,56.2,4,0,0
0,small_business,0.1726,715.69,11.35040654,17.08,727,5249.958333,28268,53.9,9,0,0
0,all_other,0.16,87.9,8.672999643,5.13,672,930,727,72.7,3,0,0
0,debt_consolidation,0.1821,184.02,10.08580911,6.85,672,809.9583333,5204,86.7,0,0,0
0,all_other,0.1537,348.47,11.1420067,11.01,687,5370,10631,35.3,6,0,0
0,home_improvement,0.1505,520.37,10.66886237,11.58,687,2850,4490,43.6,4,0,0
0,small_business,0.1379,425.95,11.15625052,16.73,697,8549.958333,74042,41.9,1,2,0
0,major_purchase,0.1758,898.55,10.91508846,3.56,697,1109.958333,5341,24,5,0,0
0,all_other,0.16,116.02,10.75790288,0.89,662,2669.958333,113,8.7,4,2,0
0,home_improvement,0.1632,352.26,11.57119437,2.9,707,4799.958333,726,1,8,0,0
0,major_purchase,0.16,175.79,9.952277717,14,682,869.9583333,6348,52,2,0,0
0,credit_card,0.1568,42.01,10.59663473,20.58,662,1440,1498,78.8,4,0,0
0,debt_consolidation,0.1347,118.73,10.14643373,24.24,692,2249.958333,2146,13.1,4,0,0
0,all_other,0.08,338.43,11.55214618,16.13,792,8370,186072,17.9,0,0,0
0,debt_consolidation,0.1695,178.14,10.81977828,20.86,667,4829.958333,8652,80.1,7,1,1
0,debt_consolidation,0.1663,514.32,11.35977429,23.01,667,7140,22720,86.1,4,1,0
0,small_business,0.1537,871.16,12.03765399,0.61,707,7230,4066,46.3,4,0,1
0,debt_consolidation,0.1474,552.59,11.39863632,3.63,732,5549.958333,15306,51.2,7,0,0
0,all_other,0.1474,48.36,10.20359214,3.42,682,2880,124,41.3,5,0,0
0,debt_consolidation,0.1758,790.73,12.26434155,20.46,667,5249.958333,40604,65,4,0,0
0,all_other,0.0768,262.01,11.8493977,14.2,712,5640,164861,35.2,0,0,0
0,all_other,0.0768,374.29,11.22524339,20.74,727,3090,94064,57.6,0,0,0
0,debt_consolidation,0.1284,251.3,9.952277717,16.17,702,2760,27216,58.5,0,0,0
0,debt_consolidation,0.1442,412.6,11.22524339,15.31,692,5742,13084,89,4,0,1
0,all_other,0.1474,34.54,11.03488966,1.49,702,1080,1914,44.5,0,0,0
0,debt_consolidation,0.1442,515.74,11.77535127,12.82,697,4139.958333,20761,71.1,5,0,0
0,small_business,0.2011,735.06,13.30468493,14.39,672,7620,952013,99,6,0,0
0,small_business,0.1505,329.57,11.69524702,7.3,672,3150,3951,16.5,4,0,0
0,home_improvement,0.1632,127.13,9.798127037,1.13,702,690,707,17.7,0,0,0
0,all_other,0.0737,279.41,10.71441777,15.95,737,5071,4964,47.7,4,0,0
0,all_other,0.1474,518.06,11.22524339,15.49,677,2430,7151,45,4,0,0
0,credit_card,0.1347,339.23,11.28978191,14.2,692,4560,126402,68.9,2,0,0
0,educational,0.1284,168.09,10.81977828,8.66,737,4169.958333,0,0,6,0,0
0,all_other,0.2011,130.27,10.81977828,15.65,672,600,390,26,4,0,0
0,small_business,0.1663,115.28,8.987196821,6.3,707,660,0,0,2,0,0
0,all_other,0.1695,249.39,10.59653473,11.22,682,1080,6246,29.4,6,0,0
0,debt_consolidation,0.1474,259.03,9.903487553,15.54,692,1320,3642,30.3,5,0,0
0,all_other,0.1316,185.74,9.952277717,19.2,677,10898,9369,76.2,4,0,0
0,small_business,0.1979,370.57,11.90496755,11.58,662,722,3823,26.3,2,0,0
0,home_improvement,0.1474,435.17,11.15625052,18.77,687,2130,2680,11.8,5,0,0
0,educational,0.0963,224.66,10.1266311,21.36,732,7409.958333,11786,60.4,4,0,0
0,educational,0.16,70.32,10.1266311,18.72,687,3660,3811,15.6,8,0,0
0,all_other,0.1379,204.46,10.59663473,0.3,722,1036,1472,6.1,1,0,0
0,major_purchase,0.1505,180.4,10.12647109,5.95,692,2279.958333,225,5,4,0,0
0,home_improvement,0.1316,149.44,11.26446411,15.83,697,3359.958333,38558,64.7,4,0,0
0,debt_consolidation,0.0963,208.62,10.82774645,14.81,737,3840,3633,9.1,4,0,0
0,debt_consolidation,0.1853,233.08,9.809176873,0.99,667,1050,6758,90.1,0,0,0
0,educational,0.2011,186.09,10.96819829,11.01,677,1559.958333,0,0,8,0,0
0,debt_consolidation,0.1347,271.39,11.25161265,7.84,697,3990,6700,45,4,0,0
0,debt_consolidation,0.1663,212.82,11.37939407,9.17,662,4529.958333,6155,35.1,4,0,0
0,debt_consolidation,0.1758,74.58,9.903487553,18.36,677,665,661,44.1,4,0,0
0,home_improvement,0.1474,863.42,11.69524702,24.18,697,3900,311616,80.2,3,0,0
0,small_business,0.1505,131.83,10.55059079,12.19,712,1589.958333,639,6.8,5,0,0
0,home_improvement,0.1095,147.22,11.06663836,7.52,732,3600,1596,22.2,4,0,0
0,debt_consolidation,0.1284,336.18,10.83958091,20,702,2760,10639,54.6,5,0,0
0,all_other,0.0768,405.48,10.73630972,23.64,712,3240,58996,55.7,3,0,0
0,debt_consolidation,0.1411,246.45,10.4341158,19.91,702,1800,4009,27.3,7,0,0
0,all_other,0.1442,859.57,12.54254488,5.58,737,7890,290291,82.9,1,0,0
0,debt_consolidation,0.1316,185.74,10.59653473,20.79,687,1619.958333,42411,67.7,2,0,0
0,all_other,0.1126,164.32,11.21182037,17.94,717,4290,260,7.6,4,0,1
0,credit_card,0.1284,141.2,10.73639668,18.37,702,1889.958333,2215,41.8,5,0,0
0,all_other,0.1158,184.88,11.19821472,3.4,712,4079.958333,5266,9,4,0,0
0,educational,0.1221,266.52,11.31260693,6.03,712,6780,11754,41,5,0,1
0,all_other,0.1347,288.35,10.21464198,20,687,1740,8537,30.7,5,0,0
0,educational,0.1316,135.09,9.852194258,24.25,682,1680,15360,56.5,4,0,0
0,credit_card,0.1347,220.5,10.13399909,19.44,722,5999.958333,25283,99.1,0,0,0
0,credit_card,0.1565,160.07,11.15625052,14.31,682,4339,82586,43.6,2,0,0
0,all_other,0.1884,146.31,10.86513399,17.16,682,3449.958333,1682,39.1,10,0,0
0,debt_consolidation,0.1442,330.08,11.08214255,17.34,687,6029.958333,10754,32.6,5,0,0
0,debt_consolidation,0.0932,223.63,10.95954023,22.04,737,11819.95833,125743,32.9,0,0,0
0,all_other,0.16,210.95,10.45966888,15.62,662,2580,829,69.1,4,0,0
0,all_other,0.1316,168.86,10.68464561,14.15,677,5370,43075,70.7,1,0,0
0,all_other,0.1316,135.09,10.49127422,3.67,677,3870,1048,49.9,4,0,0
0,educational,0.1221,333.15,11.15619338,15.82,707,5314,107643,81,3,0,0
0,debt_consolidation,0.1316,540.33,12.67608877,1.72,722,3749.958333,66442,93.7,4,0,0
0,all_other,0.1316,363.03,11.35040654,7.45,702,7019.958333,16652,12.2,4,1,0
0,all_other,0.1253,174.03,11.15625052,9.48,692,2790,4096,48.2,4,1,0
0,debt_consolidation,0.1442,137.54,10.59663473,22.32,707,7409.958333,12121,89.8,7,1,0
0,credit_card,0.1095,107.96,11.28616287,23.17,722,4680,31890,48.1,4,0,0
0,all_other,0.1284,268.95,11.21187442,13.83,722,4770,4505,25.3,5,0,0
0,all_other,0.1253,502,11.08214255,14.7,722,3510,39458,38,5,0,0
0,small_business,0.1253,361.44,11.35040654,1.37,732,4559.958333,3532,18.1,5,0,0
0,all_other,0.1158,79.24,10.1266311,19.54,727,3210,268,26.8,5,0,0
0,small_business,0.1442,464.17,11.69524702,23.39,682,6719.958333,107404,54.5,4,0,0
0,debt_consolidation,0.1474,690.74,12.01609788,12.38,682,3990,16244,59.5,5,0,0
0,all_other,0.1474,103.62,11.03495418,22.08,662,4919.958333,25277,77.8,5,0,0
0,all_other,0.1379,85.19,10.49127422,19,707,3180,8035,96.8,5,0,0
0,credit_card,0.1347,210.32,11.47210347,7.13,707,5987.958333,12616,78.2,5,0,0
0,all_other,0.1379,238.53,10.9331784,22.28,732,4740,3205,47.1,8,0,0
0,educational,0.1739,35.85,10.1266311,3.02,672,1422,1559,97.4,4,0,0
0,debt_consolidation,0.1411,239.61,10.81977828,21.67,677,6329.958333,60550,95.4,3,0,0
0,debt_consolidation,0.1411,102.69,9.392661929,5.1,672,10289.95833,256,4.2,4,0,0
0,credit_card,0.1442,326.64,10.95080655,15.07,672,4771,8333,52.7,5,0,1
0,credit_card,0.1537,167.27,11.23848862,12.77,672,3749.958333,14063,68.6,7,0,0
0,debt_consolidation,0.1253,602.4,11.51292546,3.66,717,4079.958333,12220,76.8,5,0,0
0,credit_card,0.1253,267.73,10.91508846,16.25,717,5549.958333,55821,95.8,0,0,0
0,debt_consolidation,0.1253,742.95,11.75981679,20.61,717,8730,54294,72.4,4,0,0
0,educational,0.0768,31.2,11.75978554,14.31,792,6540,167381,0,0,0,0
0,major_purchase,0.1347,220.5,10.57131693,17.69,727,1199.958333,0,0,5,0,0
0,major_purchase,0.1095,163.57,11.51292546,11.27,727,4926.958333,5572,13.9,4,0,0
0,educational,0.1347,149.26,10.54534144,19.11,672,4139.958333,2166,54.1,4,0,0
0,debt_consolidation,0.1189,99.5,10.75790288,24.59,702,6659.958333,62265,68.5,1,0,1
0,educational,0.1189,49.75,10.26548829,16.29,692,3809.958333,5906,44.4,4,0,0
0,small_business,0.1284,336.18,11.53272809,8,707,8700,56283,80.5,5,0,0
0,credit_card,0.1411,684.58,11.31447453,13.21,697,7950,30058,73.7,5,1,1
0,debt_consolidation,0.1347,135.7,10.858999,16.71,677,5070,11346,72.7,5,0,0
0,debt_consolidation,0.1221,59.97,10.40426284,1.93,687,8280,1469,22.3,4,1,0
0,home_improvement,0.1347,488.49,11.54248427,8.63,687,3510,6023,20.9,4,0,0
0,home_improvement,0.1221,166.58,11.47210347,6.4,707,6450,731,14.6,4,0,0
0,all_other,0.1158,313.63,11.00209984,7.14,732,3809.958333,5928,28.6,5,0,0
0,credit_card,0.1158,99.05,10.91508846,7.55,712,11310,2245,11.5,5,0,1
0,educational,0.1158,99.05,9.798127037,22.27,727,1114,18517,58.8,0,0,0
0,all_other,0.1537,69.7,9.61580548,1.28,672,1110,1658,10.4,5,0,0
0,debt_consolidation,0.1284,285.76,10.59663473,18.65,707,3210,8730,79.1,6,0,0
0,credit_card,0.1442,773.61,12.3327053,15.11,702,5790,229400,94.4,0,0,0
0,all_other,0.1221,239.87,10.34174248,0.46,722,3510,495,8.2,5,1,0
0,debt_consolidation,0.1442,859.57,11.15625052,14.61,712,5579.958333,32168,48.5,4,0,0
0,home_improvement,0.1253,40.16,11.60823564,5.05,707,6029.958333,15433,39.3,6,0,1
0,home_improvement,0.1347,339.23,12.5425306,16.82,702,7290,70524,48.2,6,0,0
0,major_purchase,0.1474,234.85,10.6454249,24.6,672,2759.958333,8348,42.2,6,0,0
0,all_other,0.16,193.37,10.51867319,16.61,667,6359.958333,11049,57.5,7,0,0
0,debt_consolidation,0.1284,168.09,10.30895266,12.8,717,1200.958333,877,8.7,5,0,0
0,credit_card,0.0963,128.38,11.59906646,24.5,722,7409.958333,139544,70.1,1,0,0
0,credit_card,0.1189,530.63,11.1124479,21.62,727,5490,9998,30.3,4,0,0
0,debt_consolidation,0.1442,41.26,11.08992755,14.49,672,1740,690,6.8,6,0,0
0,debt_consolidation,0.1411,136.92,11.09437512,16.63,687,3479.958333,6685,59.2,7,0,0
0,credit_card,0.1221,199.89,12.3883942,13.13,692,5889,394107,77.6,0,0,0
0,all_other,0.1442,68.77,10.27505111,1.61,697,1110,1806,34.7,6,0,0
0,all_other,0.1221,199.89,10.81977828,0.79,737,1440,2768,23.3,4,0,0
0,small_business,0.1979,787.46,11.28978191,19.2,692,5639.958333,40407,63.5,6,0,0
0,all_other,0.1442,51.58,11.00209984,13.54,697,4109.958333,25466,32.4,4,0,0
0,all_other,0.16,175.79,10.83368119,5.82,677,3029.958333,49082,0,0,0,0
0,small_business,0.1853,500.74,11.00209984,3.84,677,6511,12679,33,4,2,0
0,all_other,0.1411,513.44,12.23442684,23.46,697,13920,508961,91.7,0,0,0
0,all_other,0.1284,168.09,10.30895266,13.8,687,3210,7880,70.8,5,0,0
0,debt_consolidation,0.1253,368.13,10.89673933,11.36,712,7802.958333,11216,20.1,5,0,0
0,credit_card,0.1411,470.65,11.56171563,13.97,687,4139.958333,17219,94.6,4,0,0
0,home_improvement,0.1253,803.19,11.55022125,3.79,727,2610,10293,19,4,0,0
0,debt_consolidation,0.1158,330.14,10.71441777,21.87,712,2610,9131,24.7,4,0,0
0,small_business,0.1979,296.46,11.35040654,9.94,692,1800,7491,29,6,0,0
0,small_business,0.1158,825.34,12.20607265,4.85,762,14009.95833,276570,6,2,0,0
0,all_other,0.1821,174.05,10.59563423,13.27,667,2550,6395,59.2,9,0,0
0,credit_card,0.1253,836.66,11.42954386,18.43,727,3180,40918,35.5,4,0,0
0,debt_consolidation,0.1284,268.95,10.75790288,14.17,687,3389.958333,9058,44.3,4,0,0
0,debt_consolidation,0.1411,410.75,11.30220443,9.97,672,3270,78250,54.2,0,0,0
0,debt_consolidation,0.1411,51.35,10.46321762,6.1,677,1440,5247,47.1,5,0,0
0,home_improvement,0.1537,320.59,11.57119437,5.48,692,3192,43141,62.3,4,0,0
0,debt_consolidation,0.1505,249.78,10.57131693,18.98,677,2940,5125,64.1,7,1,0
0,debt_consolidation,0.1632,423.77,10.71441777,13.6,667,1679.958333,13740,89.8,4,0,0
0,debt_consolidation,0.1758,359.42,11.56171563,15.89,662,3180,9705,78.9,5,0,1
0,home_improvement,0.1322,405.61,10.89673933,20.91,697,3371,4114,36.4,4,0,0
0,debt_consolidation,0.1632,670.96,11.46163217,20.7,667,7353,32218,82.6,4,2,0
0,home_improvement,0.1505,867.29,11.44035477,1.69,737,5944,3073,10.3,8,1,0
0,credit_card,0.1442,343.83,10.57131693,11.91,682,1349.958333,14528,53.4,4,0,0
0,debt_consolidation,0.1442,275.07,10.46310334,8.4,692,5161,3037,66,7,0,1
0,home_improvement,0.1253,167.34,10.81977828,15.58,707,2280,1464,22.5,4,2,0
0,major_purchase,0.1322,169.01,11.28978191,11.85,687,3949.958333,2023,18.9,4,1,0
0,debt_consolidation,0.0963,89.87,10.57131693,21.17,717,6930,56579,34.9,0,0,0
0,debt_consolidation,0.1505,173.46,11.58988651,8.2,662,14529,8209,50,5,0,0
0,credit_card,0.1505,333.04,11.28978191,24.27,667,4320,121352,94.2,0,0,0
0,debt_consolidation,0.1183,497.01,12.1547583,16.26,767,6695,273853,37.5,5,0,0
0,credit_card,0.1411,171.15,10.46310334,16.87,677,3779.958333,2488,62.2,5,0,0
0,debt_consolidation,0.1758,646.96,10.77895629,13.82,677,1890,9611,93.3,7,0,0
0,home_improvement,0.1379,545.21,11.63558548,18.34,692,5460,10196,68,4,0,0
0,small_business,0.1979,555.86,12.94800999,8.76,682,5009.958333,374487,89.6,1,0,0
0,debt_consolidation,0.1379,153.34,10.98549609,18.83,667,5309.958333,10333,77.1,4,0,0
0,small_business,0.179,252.7,9.942708266,14.08,677,9451,30760,82.2,2,0,0
0,all_other,0.1442,103.15,9.392661929,4.7,702,2069.958333,1639,21.9,8,0,0
0,credit_card,0.16,878.94,12.40901349,17.93,692,5609.958333,181638,70.7,6,0,0
0,major_purchase,0.1284,336.18,12.24047407,3.74,697,5100,28454,60.3,4,0,0
0,educational,0.1126,249.77,11.43496392,2.98,727,2789.958333,13810,17.3,4,0,0
0,all_other,0.1379,109.05,10.95080655,15.16,682,2220,249,16.6,5,0,0
0,debt_consolidation,0.1347,364.67,10.23995979,16.54,697,1470,8738,52,4,0,0
0,credit_card,0.1461,689.51,11.91839057,16.8,722,6481.958333,41959,66.6,7,0,0
0,all_other,0.1496,131.66,10.20359214,4.44,702,1353.958333,2885,48.1,4,0,0
0,debt_consolidation,0.1221,399.78,10.81977828,24.74,737,15089.95833,49025,33.7,0,0,0
0,debt_consolidation,0.1126,164.32,9.685977478,11.93,717,7020,4821,32.4,4,0,1
0,credit_card,0.1726,143.14,10.30895266,8.96,717,1979.958333,8315,27.7,10,0,0
0,debt_consolidation,0.1632,367.26,11.09741002,8.87,667,2910,13991,96.2,4,0,0
0,debt_consolidation,0.1568,875.04,11.92503512,12.96,717,6300,14672,97.8,6,0,0
0,small_business,0.2011,902.54,11.91839057,15.19,687,3240,9943,80.8,4,0,0
0,debt_consolidation,0.1221,319.83,11.48246626,23.72,712,5639.958333,116325,3.7,0,0,0
0,debt_consolidation,0.1189,348.23,11.06264603,11.2,722,3509.958333,11371,54.1,4,0,0
0,educational,0.1442,111.75,11.0806029,24.73,682,4289.958333,3777,16.2,7,0,0
0,debt_consolidation,0.1287,336.34,10.81977828,20.69,702,3149.958333,61053,40.7,4,0,0
0,debt_consolidation,0.1148,417.88,10.63585545,16.07,737,4499.958333,19093,43.9,4,0,0
0,all_other,0.2017,55.88,10.57131693,17.32,677,1709.958333,1513,37.8,10,0,0
0,debt_consolidation,0.1218,166.5,11.91839057,20.18,702,6900,163522,85.4,1,0,0
0,debt_consolidation,0.1287,465.82,10.6561293,21.14,702,3600,42470,82.6,2,0,0
0,all_other,0.1392,512.06,11.33857208,11.95,702,4649.958333,1635,4.6,5,0,0
0,educational,0.0859,63.23,10.04324949,5.63,737,3660,5563,53.5,4,0,0
0,debt_consolidation,0.1322,475.75,11.55760242,23.71,692,5910,156752,79.9,0,0,0
0,debt_consolidation,0.1982,166.83,10.85892207,23.52,682,4289.958333,5444,37.3,10,0,0
0,credit_card,0.1287,672.67,11.60823564,23.4,717,5430,122620,0,0,0,0
0,debt_consolidation,0.1461,549.88,10.79507567,21.45,687,10252,19469,34.3,5,0,0
0,debt_consolidation,0.1183,314.78,10.91508846,13.7,732,5880,14676,61.7,4,0,0
0,debt_consolidation,0.1496,388.04,10.75790288,16.09,687,3907.041667,11005,37.2,6,0,0
0,debt_consolidation,0.1183,331.34,11.27720313,22.98,717,4230.958333,21114,80.9,4,0,0
0,debt_consolidation,0.1357,244.58,10.54275916,16.31,682,2580,2967,39,4,0,0
0,debt_consolidation,0.167,248.51,10.95080655,0.21,672,2071.041667,178,8.5,7,0,0
0,small_business,0.1913,691.27,11.6784399,20.82,682,9719.958333,164324,92.3,1,2,0
0,home_improvement,0.16,263.68,11.45105006,11.53,672,5009.958333,10692,41.3,5,0,0
0,debt_consolidation,0.1426,343.06,11.56171563,15.92,687,5369.958333,28282,85.4,5,0,0
0,educational,0.1704,120.41,10.1266311,22.75,677,1770,5521,54.7,8,0,0
0,debt_consolidation,0.1253,669.33,11.39751461,18.36,727,12599.95833,25076,57.7,4,0,0
0,debt_consolidation,0.1531,348.16,10.6454249,17.45,687,6389.958333,11747,49.3,7,0,0
0,debt_consolidation,0.1565,314.88,10.51856508,16.35,677,5699.958333,9771,36.3,6,0,0
0,debt_consolidation,0.1218,179.82,11.09011072,18.42,712,4529.958333,6638,24.8,5,0,0
0,debt_consolidation,0.1253,669.33,10.78931908,21.06,727,4259.958333,36089,69.4,4,0,0
0,major_purchase,0.1253,669.33,11.03488966,6.89,732,5430,17079,38.3,4,0,0
0,home_improvement,0.1739,716.95,11.7829526,17.68,672,4949.958333,27572,81.1,4,0,0
0,all_other,0.1357,169.85,10.6214249,18.53,712,4993.958333,2575,7.9,7,0,0
0,debt_consolidation,0.1426,171.53,10.55302239,19.99,707,1110,682,20.1,4,0,0
0,small_business,0.1496,623.61,12.61153775,16.76,767,5379.958333,210913,0,1,0,0
0,all_other,0.1287,201.8,11.3736634,9.09,712,4529.958333,3236,29.2,6,0,0
0,credit_card,0.1114,403.49,11.35040654,23.1,762,11790,190153,39.8,4,0,0
0,all_other,0.1496,97.01,9.708931458,16.18,677,2131.958333,807,23.1,4,1,0
0,credit_card,0.1461,172.38,10.30226367,20.21,667,4380,2986,38.8,4,0,1
0,home_improvement,0.1774,180.11,10.96812932,2.05,687,4949.958333,2401,47.1,9,1,0
0,all_other,0.1531,121.86,11.15619338,17.52,682,1739.958333,1357,23,7,0,0
0,home_improvement,0.1392,170.69,10.46310334,3.22,682,3990,412,41.2,4,0,0
0,debt_consolidation,0.1392,682.74,11.46163217,24.97,712,4050,120718,93.7,0,0,0
0,all_other,0.1114,98.42,10.61643736,20.94,732,2580,2961,12.2,5,0,0
0,debt_consolidation,0.1496,692.9,11.22524339,0.98,682,10290,9306,48,4,1,0
0,debt_consolidation,0.1392,409.65,10.50506754,18.74,682,3932.958333,7780,41.6,4,2,0
0,all_other,0.1565,41.99,10.59653473,12.33,667,3270,18641,96.6,4,0,0
0,debt_consolidation,0.1392,512.06,11.18976142,16.68,697,3839.958333,21063,59.2,5,0,0
0,all_other,0.1843,727.4,11.75587164,1.77,752,4034,3765,21,10,0,0
0,all_other,0.1843,290.96,11.51292546,24.55,672,4529.958333,34474,89.8,8,0,0
0,debt_consolidation,0.1218,199.8,10.6454249,6.54,702,3574,9382,52.7,4,0,0
0,all_other,0.1739,215.09,12.22098096,3.04,687,3479.958333,2474,31.7,9,0,0
0,all_other,0.1531,121.86,11.55218464,19.19,662,5940,15357,76,5,1,0
0,home_improvement,0.2052,681.19,13.01700286,14.1,697,3539.958333,27286,56.5,10,1,0
0,small_business,0.1809,542.93,11.26446411,20.42,712,3750,20583,71.7,7,0,0
0,all_other,0.1322,40.57,10.0762637,8.78,682,2160,1328,83,4,1,0
0,debt_consolidation,0.1392,512.06,11.98292909,13.47,692,2369.958333,15407,42,4,0,0
0,educational,0.1287,100.9,9.629050707,13.58,712,4891,0,62.1,7,0,0
0,all_other,0.1461,379.23,10.1266311,10.03,677,1860,8245,33.1,4,0,0
0,debt_consolidation,0.1183,662.68,11.72212424,19.22,737,8880,121874,54.1,1,0,0
0,debt_consolidation,0.1426,120.08,11.35035948,17.89,672,2910,8973,68,5,0,0
0,all_other,0.1148,464.86,10.58354949,14.65,722,5342.958333,87649,39.6,2,0,0
0,major_purchase,0.1392,238.96,10.30895266,3.6,692,3839.958333,896,57.7,4,0,0
0,home_improvement,0.1392,204.83,9.952277717,7.6,707,1590,3775,42.4,4,0,0
0,small_business,0.1809,723.91,11.18731997,24.13,692,3750,2162,47,5,0,1
0,debt_consolidation,0.1461,258.57,11.2515607,12,672,2429.958333,6393,24.8,4,0,1
0,debt_consolidation,0.1496,173.23,10.71441777,20.67,662,6449.958333,109498,40.5,0,0,0
0,debt_consolidation,0.1461,189.62,10.73639668,4.02,722,2910,4200,23.3,8,0,0
0,debt_consolidation,0.2017,745.01,12.3883942,6.46,697,4199.958333,29182,97.9,9,0,0
0,all_other,0.1392,119.48,11.28978191,0.6,702,3479.958333,3312,10.4,6,0,0
0,debt_consolidation,0.16,369.16,11.45100751,17.8,662,2069.958333,42530,84.5,4,0,0
0,home_improvement,0.1392,409.65,11.28978191,8.36,717,2849.958333,10942,13.7,7,0,0
0,debt_consolidation,0.16,79.99,11.51292546,24.6,702,5520,34070,44.5,4,0,0
0,debt_consolidation,0.1392,273.1,10.50506754,7.33,722,6900,49084,98.4,1,0,0
0,small_business,0.1739,358.48,12.20607265,10.8,687,4649.958333,191303,78.2,5,0,0
0,debt_consolidation,0.1531,278.53,11.05879518,17.37,667,2313.041667,23600,78.9,4,0,0
0,all_other,0.1287,67.27,11.08980542,4.03,687,3209.958333,2108,23.4,5,1,0
0,debt_consolidation,0.1357,489.15,11.00209984,18.18,692,8670.958333,8927,51.9,4,0,1
0,credit_card,0.1253,435.07,12.48370438,10.06,707,8400,229908,77.2,1,0,0
0,debt_consolidation,0.1531,69.64,11.1844214,21.2,667,4350,12236,91.3,5,0,0
0,debt_consolidation,0.1461,172.38,10.89673933,12.38,717,7499.958333,6271,98,4,0,0
0,debt_consolidation,0.1287,336.34,11.51288546,15.29,707,3060,6386,24.2,4,0,0
0,all_other,0.1183,132.54,10.71441777,1.57,727,10445.95833,49680,85.2,1,0,0
0,major_purchase,0.1322,243.37,10.82804224,12.62,692,2340,1007,24,4,4,0
0,all_other,0.1565,839.67,12.69158046,5.32,682,13590,388892,6.1,4,1,0
0,debt_consolidation,0.1565,874.66,11.75978554,21.02,692,8969.958333,115152,53.5,4,1,0
0,debt_consolidation,0.2086,940.14,12.56994115,18.64,682,4589.958333,18406,50.8,9,0,0
0,debt_consolidation,0.1531,174.08,10.49127422,3.23,667,4770,2910,63.3,4,0,0
0,home_improvement,0.1253,100.4,11.69524702,3.48,702,7650,334,5.6,4,0,0
0,home_improvement,0.1322,261.96,10.71441777,17.6,702,5309.958333,400,3.7,5,1,0
0,debt_consolidation,0.1287,141.26,10.08580911,7.15,732,3360,9559,85.3,4,0,0
0,small_business,0.2086,827.33,12.30138283,10.81,667,4860,109901,66.5,4,0,0
0,credit_card,0.1357,543.5,12.0076461,6.67,732,9150,715,1.6,6,0,0
